item_topic,source_topic,age_segment,dt,Others,Top and Other,record_id,visits
Деньги,Искусство,18-25,9/24/2019 6:59:00 PM,Others,Искусство,1040912,9
Деньги,Искусство,18-25,9/24/2019 7:00:00 PM,Others,Искусство,1040913,4
Деньги,Искусство,26-30,9/24/2019 6:31:00 PM,Others,Искусство,1040914,1
Деньги,Искусство,26-30,9/24/2019 6:32:00 PM,Others,Искусство,1040915,1
Деньги,Искусство,26-30,9/24/2019 6:54:00 PM,Others,Искусство,1040916,1
Деньги,Искусство,26-30,9/24/2019 6:55:00 PM,Others,Искусство,1040917,4
Деньги,Искусство,26-30,9/24/2019 6:56:00 PM,Others,Искусство,1040918,6
Деньги,Искусство,26-30,9/24/2019 6:57:00 PM,Others,Искусство,1040919,9
Деньги,Искусство,26-30,9/24/2019 6:58:00 PM,Others,Искусство,1040920,11
Деньги,Искусство,26-30,9/24/2019 6:59:00 PM,Others,Искусство,1040921,3
Деньги,Искусство,26-30,9/24/2019 7:00:00 PM,Others,Искусство,1040922,2
Деньги,Искусство,31-35,9/24/2019 6:32:00 PM,Others,Искусство,1040923,1
Деньги,Искусство,31-35,9/24/2019 6:54:00 PM,Others,Искусство,1040924,2
Деньги,Искусство,31-35,9/24/2019 6:55:00 PM,Others,Искусство,1040925,3
Деньги,Искусство,31-35,9/24/2019 6:56:00 PM,Others,Искусство,1040926,4
Деньги,Искусство,31-35,9/24/2019 6:57:00 PM,Others,Искусство,1040927,1
Деньги,Искусство,31-35,9/24/2019 6:58:00 PM,Others,Искусство,1040928,9
Деньги,Искусство,31-35,9/24/2019 6:59:00 PM,Others,Искусство,1040929,4
Деньги,Искусство,31-35,9/24/2019 7:00:00 PM,Others,Искусство,1040930,2
Деньги,Искусство,36-40,9/24/2019 6:29:00 PM,Others,Искусство,1040931,1
Деньги,Искусство,36-40,9/24/2019 6:54:00 PM,Others,Искусство,1040932,1
Деньги,Искусство,36-40,9/24/2019 6:55:00 PM,Others,Искусство,1040933,1
Деньги,Искусство,36-40,9/24/2019 6:57:00 PM,Others,Искусство,1040934,7
Деньги,Искусство,36-40,9/24/2019 6:58:00 PM,Others,Искусство,1040935,4
Деньги,Искусство,36-40,9/24/2019 6:59:00 PM,Others,Искусство,1040936,2
Деньги,Искусство,36-40,9/24/2019 7:00:00 PM,Others,Искусство,1040937,3
Деньги,Искусство,41-45,9/24/2019 6:55:00 PM,Others,Искусство,1040938,1
Деньги,Искусство,41-45,9/24/2019 6:56:00 PM,Others,Искусство,1040939,1
Деньги,Искусство,41-45,9/24/2019 6:57:00 PM,Others,Искусство,1040940,2
Деньги,Искусство,41-45,9/24/2019 6:58:00 PM,Others,Искусство,1040941,2
Деньги,Искусство,41-45,9/24/2019 6:59:00 PM,Others,Искусство,1040942,2
Деньги,Искусство,41-45,9/24/2019 7:00:00 PM,Others,Искусство,1040943,1
Деньги,Искусство,45+,9/24/2019 6:29:00 PM,Others,Искусство,1040944,1
Деньги,Искусство,45+,9/24/2019 6:55:00 PM,Others,Искусство,1040945,1
Деньги,Искусство,45+,9/24/2019 6:57:00 PM,Others,Искусство,1040946,1
Деньги,Искусство,45+,9/24/2019 6:58:00 PM,Others,Искусство,1040947,1
Деньги,Искусство,45+,9/24/2019 6:59:00 PM,Others,Искусство,1040948,1
Деньги,История,18-25,9/24/2019 6:30:00 PM,Others,История,1040949,3
Деньги,История,18-25,9/24/2019 6:31:00 PM,Others,История,1040950,1
Деньги,История,18-25,9/24/2019 6:32:00 PM,Others,История,1040951,3
Деньги,История,18-25,9/24/2019 6:33:00 PM,Others,История,1040952,1
Деньги,История,18-25,9/24/2019 6:54:00 PM,Others,История,1040953,6
Деньги,История,18-25,9/24/2019 6:55:00 PM,Others,История,1040954,6
Деньги,История,18-25,9/24/2019 6:56:00 PM,Others,История,1040955,21
Деньги,История,18-25,9/24/2019 6:57:00 PM,Others,История,1040956,22
Деньги,История,18-25,9/24/2019 6:58:00 PM,Others,История,1040957,19
Деньги,История,18-25,9/24/2019 6:59:00 PM,Others,История,1040958,21
Деньги,История,18-25,9/24/2019 7:00:00 PM,Others,История,1040959,5
Деньги,История,26-30,9/24/2019 6:29:00 PM,Others,История,1040960,1
Деньги,История,26-30,9/24/2019 6:31:00 PM,Others,История,1040961,1
Деньги,История,26-30,9/24/2019 6:32:00 PM,Others,История,1040962,1
Деньги,История,26-30,9/24/2019 6:34:00 PM,Others,История,1040963,1
Деньги,История,26-30,9/24/2019 6:54:00 PM,Others,История,1040964,2
Деньги,История,26-30,9/24/2019 6:55:00 PM,Others,История,1040965,5
Деньги,История,26-30,9/24/2019 6:56:00 PM,Others,История,1040966,5
Деньги,История,26-30,9/24/2019 6:57:00 PM,Others,История,1040967,10
Деньги,История,26-30,9/24/2019 6:58:00 PM,Others,История,1040968,6
Деньги,История,26-30,9/24/2019 6:59:00 PM,Others,История,1040969,13
Деньги,История,26-30,9/24/2019 7:00:00 PM,Others,История,1040970,2
Деньги,История,31-35,9/24/2019 6:54:00 PM,Others,История,1040971,2
Деньги,История,31-35,9/24/2019 6:55:00 PM,Others,История,1040972,4
Деньги,История,31-35,9/24/2019 6:56:00 PM,Others,История,1040973,6
Деньги,История,31-35,9/24/2019 6:57:00 PM,Others,История,1040974,10
Деньги,История,31-35,9/24/2019 6:58:00 PM,Others,История,1040975,14
Деньги,История,31-35,9/24/2019 6:59:00 PM,Others,История,1040976,16
Деньги,История,31-35,9/24/2019 7:00:00 PM,Others,История,1040977,4
Деньги,История,36-40,9/24/2019 6:30:00 PM,Others,История,1040978,1
Деньги,История,36-40,9/24/2019 6:33:00 PM,Others,История,1040979,1
Деньги,История,36-40,9/24/2019 6:34:00 PM,Others,История,1040980,1
Деньги,История,36-40,9/24/2019 6:54:00 PM,Others,История,1040981,1
Деньги,История,36-40,9/24/2019 6:55:00 PM,Others,История,1040982,3
Деньги,История,36-40,9/24/2019 6:56:00 PM,Others,История,1040983,5
Деньги,История,36-40,9/24/2019 6:57:00 PM,Others,История,1040984,6
Деньги,История,36-40,9/24/2019 6:58:00 PM,Others,История,1040985,10
Деньги,История,36-40,9/24/2019 6:59:00 PM,Others,История,1040986,2
Деньги,История,36-40,9/24/2019 7:00:00 PM,Others,История,1040987,3
Деньги,История,41-45,9/24/2019 6:54:00 PM,Others,История,1040988,1
Деньги,История,41-45,9/24/2019 6:55:00 PM,Others,История,1040989,2
Деньги,История,41-45,9/24/2019 6:56:00 PM,Others,История,1040990,2
Деньги,История,41-45,9/24/2019 6:57:00 PM,Others,История,1040991,5
Деньги,История,41-45,9/24/2019 6:58:00 PM,Others,История,1040992,6
Деньги,История,41-45,9/24/2019 6:59:00 PM,Others,История,1040993,3
Деньги,История,41-45,9/24/2019 7:00:00 PM,Others,История,1040994,2
Деньги,История,45+,9/24/2019 6:56:00 PM,Others,История,1040995,1
Деньги,История,45+,9/24/2019 6:57:00 PM,Others,История,1040996,2
Деньги,История,45+,9/24/2019 6:59:00 PM,Others,История,1040997,2
Деньги,История,45+,9/24/2019 7:00:00 PM,Others,История,1040998,1
Деньги,Кино,18-25,9/24/2019 6:28:00 PM,Others,Кино,1040999,1
Деньги,Кино,18-25,9/24/2019 6:29:00 PM,Others,Кино,1041000,1
Деньги,Кино,18-25,9/24/2019 6:30:00 PM,Others,Кино,1041001,3
Деньги,Кино,18-25,9/24/2019 6:32:00 PM,Others,Кино,1041002,1
Деньги,Кино,18-25,9/24/2019 6:33:00 PM,Others,Кино,1041003,2
Деньги,Кино,18-25,9/24/2019 6:52:00 PM,Others,Кино,1041004,1
Деньги,Кино,18-25,9/24/2019 6:53:00 PM,Others,Кино,1041005,2
Деньги,Кино,18-25,9/24/2019 6:54:00 PM,Others,Кино,1041006,17
Деньги,Кино,18-25,9/24/2019 6:55:00 PM,Others,Кино,1041007,44
Деньги,Кино,18-25,9/24/2019 6:56:00 PM,Others,Кино,1041008,71
Деньги,Кино,18-25,9/24/2019 6:57:00 PM,Others,Кино,1041009,79
Деньги,Кино,18-25,9/24/2019 6:58:00 PM,Others,Кино,1041010,74
Деньги,Кино,18-25,9/24/2019 6:59:00 PM,Others,Кино,1041011,82
Деньги,Кино,18-25,9/24/2019 7:00:00 PM,Others,Кино,1041012,19
Деньги,Кино,26-30,9/24/2019 6:29:00 PM,Others,Кино,1041013,2
Деньги,Кино,26-30,9/24/2019 6:30:00 PM,Others,Кино,1041014,1
Деньги,Кино,26-30,9/24/2019 6:31:00 PM,Others,Кино,1041015,1
Деньги,Кино,26-30,9/24/2019 6:32:00 PM,Others,Кино,1041016,1
Деньги,Кино,26-30,9/24/2019 6:52:00 PM,Others,Кино,1041017,3
Деньги,Кино,26-30,9/24/2019 6:53:00 PM,Others,Кино,1041018,4
Деньги,Кино,26-30,9/24/2019 6:54:00 PM,Others,Кино,1041019,6
Деньги,Кино,26-30,9/24/2019 6:55:00 PM,Others,Кино,1041020,22
Деньги,Кино,26-30,9/24/2019 6:56:00 PM,Others,Кино,1041021,47
Деньги,Кино,26-30,9/24/2019 6:57:00 PM,Others,Кино,1041022,46
Деньги,Кино,26-30,9/24/2019 6:58:00 PM,Others,Кино,1041023,57
Деньги,Кино,26-30,9/24/2019 6:59:00 PM,Others,Кино,1041024,30
Деньги,Кино,26-30,9/24/2019 7:00:00 PM,Others,Кино,1041025,16
Деньги,Кино,31-35,9/24/2019 6:28:00 PM,Others,Кино,1041026,1
Деньги,Кино,31-35,9/24/2019 6:30:00 PM,Others,Кино,1041027,4
Деньги,Кино,31-35,9/24/2019 6:31:00 PM,Others,Кино,1041028,1
Деньги,Кино,31-35,9/24/2019 6:34:00 PM,Others,Кино,1041029,1
Деньги,Кино,31-35,9/24/2019 6:53:00 PM,Others,Кино,1041030,2
Деньги,Кино,31-35,9/24/2019 6:54:00 PM,Others,Кино,1041031,8
Деньги,Кино,31-35,9/24/2019 6:55:00 PM,Others,Кино,1041032,19
Деньги,Кино,31-35,9/24/2019 6:56:00 PM,Others,Кино,1041033,29
Деньги,Кино,31-35,9/24/2019 6:57:00 PM,Others,Кино,1041034,34
Деньги,Кино,31-35,9/24/2019 6:58:00 PM,Others,Кино,1041035,22
Деньги,Кино,31-35,9/24/2019 6:59:00 PM,Others,Кино,1041036,31
Деньги,Кино,31-35,9/24/2019 7:00:00 PM,Others,Кино,1041037,11
Деньги,Кино,36-40,9/24/2019 6:29:00 PM,Others,Кино,1041038,1
Деньги,Кино,36-40,9/24/2019 6:30:00 PM,Others,Кино,1041039,1
Деньги,Кино,36-40,9/24/2019 6:32:00 PM,Others,Кино,1041040,5
Деньги,Кино,36-40,9/24/2019 6:33:00 PM,Others,Кино,1041041,1
Деньги,Кино,36-40,9/24/2019 6:34:00 PM,Others,Кино,1041042,1
Деньги,Кино,36-40,9/24/2019 6:53:00 PM,Others,Кино,1041043,1
Деньги,Кино,36-40,9/24/2019 6:54:00 PM,Others,Кино,1041044,5
Деньги,Кино,36-40,9/24/2019 6:55:00 PM,Others,Кино,1041045,12
Деньги,Кино,36-40,9/24/2019 6:56:00 PM,Others,Кино,1041046,38
Деньги,Кино,36-40,9/24/2019 6:57:00 PM,Others,Кино,1041047,25
Деньги,Кино,36-40,9/24/2019 6:58:00 PM,Others,Кино,1041048,38
Деньги,Кино,36-40,9/24/2019 6:59:00 PM,Others,Кино,1041049,25
Деньги,Кино,36-40,9/24/2019 7:00:00 PM,Others,Кино,1041050,7
Деньги,Кино,41-45,9/24/2019 6:32:00 PM,Others,Кино,1041051,1
Деньги,Кино,41-45,9/24/2019 6:35:00 PM,Others,Кино,1041052,1
Деньги,Кино,41-45,9/24/2019 6:55:00 PM,Others,Кино,1041053,5
Деньги,Кино,41-45,9/24/2019 6:56:00 PM,Others,Кино,1041054,7
Деньги,Кино,41-45,9/24/2019 6:57:00 PM,Others,Кино,1041055,4
Деньги,Кино,41-45,9/24/2019 6:58:00 PM,Others,Кино,1041056,15
Деньги,Кино,41-45,9/24/2019 6:59:00 PM,Others,Кино,1041057,6
Деньги,Кино,41-45,9/24/2019 7:00:00 PM,Others,Кино,1041058,1
Деньги,Кино,45+,9/24/2019 6:31:00 PM,Others,Кино,1041059,1
Деньги,Кино,45+,9/24/2019 6:53:00 PM,Others,Кино,1041060,2
Деньги,Кино,45+,9/24/2019 6:54:00 PM,Others,Кино,1041061,1
Деньги,Кино,45+,9/24/2019 6:55:00 PM,Others,Кино,1041062,2
Деньги,Кино,45+,9/24/2019 6:56:00 PM,Others,Кино,1041063,8
Деньги,Кино,45+,9/24/2019 6:57:00 PM,Others,Кино,1041064,5
Деньги,Кино,45+,9/24/2019 6:58:00 PM,Others,Кино,1041065,15
Деньги,Кино,45+,9/24/2019 6:59:00 PM,Others,Кино,1041066,8
Деньги,Кино,45+,9/24/2019 7:00:00 PM,Others,Кино,1041067,4
Деньги,Музыка,18-25,9/24/2019 6:53:00 PM,Others,Другие,1041068,1
Деньги,Музыка,18-25,9/24/2019 6:54:00 PM,Others,Другие,1041069,1
Деньги,Музыка,18-25,9/24/2019 6:55:00 PM,Others,Другие,1041070,3
Деньги,Музыка,18-25,9/24/2019 6:57:00 PM,Others,Другие,1041071,2
Деньги,Музыка,18-25,9/24/2019 6:58:00 PM,Others,Другие,1041072,1
Деньги,Музыка,18-25,9/24/2019 6:59:00 PM,Others,Другие,1041073,2
Деньги,Музыка,18-25,9/24/2019 7:00:00 PM,Others,Другие,1041074,1
Деньги,Музыка,26-30,9/24/2019 6:55:00 PM,Others,Другие,1041075,1
Деньги,Музыка,26-30,9/24/2019 6:57:00 PM,Others,Другие,1041076,2
Деньги,Музыка,26-30,9/24/2019 6:58:00 PM,Others,Другие,1041077,1
Деньги,Музыка,26-30,9/24/2019 6:59:00 PM,Others,Другие,1041078,1
Деньги,Музыка,31-35,9/24/2019 6:30:00 PM,Others,Другие,1041079,1
Деньги,Музыка,31-35,9/24/2019 6:55:00 PM,Others,Другие,1041080,1
Деньги,Музыка,31-35,9/24/2019 6:56:00 PM,Others,Другие,1041081,1
Деньги,Музыка,31-35,9/24/2019 6:58:00 PM,Others,Другие,1041082,1
Деньги,Музыка,31-35,9/24/2019 6:59:00 PM,Others,Другие,1041083,2
Деньги,Музыка,31-35,9/24/2019 7:00:00 PM,Others,Другие,1041084,1
Деньги,Музыка,36-40,9/24/2019 6:28:00 PM,Others,Другие,1041085,1
Деньги,Музыка,36-40,9/24/2019 6:54:00 PM,Others,Другие,1041086,2
Деньги,Музыка,36-40,9/24/2019 6:56:00 PM,Others,Другие,1041087,1
Деньги,Музыка,36-40,9/24/2019 6:57:00 PM,Others,Другие,1041088,1
Деньги,Музыка,36-40,9/24/2019 6:58:00 PM,Others,Другие,1041089,4
Деньги,Музыка,36-40,9/24/2019 6:59:00 PM,Others,Другие,1041090,2
Деньги,Музыка,36-40,9/24/2019 7:00:00 PM,Others,Другие,1041091,1
Деньги,Музыка,41-45,9/24/2019 6:56:00 PM,Others,Другие,1041092,1
Деньги,Музыка,41-45,9/24/2019 6:58:00 PM,Others,Другие,1041093,3
Деньги,Музыка,45+,9/24/2019 6:56:00 PM,Others,Другие,1041094,1
Деньги,Музыка,45+,9/24/2019 6:58:00 PM,Others,Другие,1041095,2
Деньги,Одежда,18-25,9/24/2019 6:30:00 PM,Others,Одежда,1041096,1
Деньги,Одежда,18-25,9/24/2019 6:31:00 PM,Others,Одежда,1041097,1
Деньги,Одежда,18-25,9/24/2019 6:55:00 PM,Others,Одежда,1041098,3
Деньги,Одежда,18-25,9/24/2019 6:56:00 PM,Others,Одежда,1041099,4
Деньги,Одежда,18-25,9/24/2019 6:57:00 PM,Others,Одежда,1041100,7
Деньги,Одежда,18-25,9/24/2019 6:58:00 PM,Others,Одежда,1041101,9
Деньги,Одежда,18-25,9/24/2019 6:59:00 PM,Others,Одежда,1041102,8
Деньги,Одежда,18-25,9/24/2019 7:00:00 PM,Others,Одежда,1041103,2
Деньги,Одежда,26-30,9/24/2019 6:30:00 PM,Others,Одежда,1041104,1
Деньги,Одежда,26-30,9/24/2019 6:54:00 PM,Others,Одежда,1041105,2
Деньги,Одежда,26-30,9/24/2019 6:55:00 PM,Others,Одежда,1041106,2
Деньги,Одежда,26-30,9/24/2019 6:56:00 PM,Others,Одежда,1041107,1
Деньги,Одежда,26-30,9/24/2019 6:57:00 PM,Others,Одежда,1041108,7
Деньги,Одежда,26-30,9/24/2019 6:58:00 PM,Others,Одежда,1041109,8
Деньги,Одежда,26-30,9/24/2019 6:59:00 PM,Others,Одежда,1041110,2
Деньги,Одежда,26-30,9/24/2019 7:00:00 PM,Others,Одежда,1041111,2
Деньги,Одежда,31-35,9/24/2019 6:33:00 PM,Others,Одежда,1041112,1
Деньги,Одежда,31-35,9/24/2019 6:55:00 PM,Others,Одежда,1041113,2
Деньги,Одежда,31-35,9/24/2019 6:56:00 PM,Others,Одежда,1041114,2
Деньги,Одежда,31-35,9/24/2019 6:57:00 PM,Others,Одежда,1041115,8
Деньги,Одежда,31-35,9/24/2019 6:58:00 PM,Others,Одежда,1041116,1
Деньги,Одежда,31-35,9/24/2019 6:59:00 PM,Others,Одежда,1041117,1
Деньги,Одежда,36-40,9/24/2019 6:31:00 PM,Others,Одежда,1041118,1
Деньги,Одежда,36-40,9/24/2019 6:54:00 PM,Others,Одежда,1041119,1
Деньги,Одежда,36-40,9/24/2019 6:55:00 PM,Others,Одежда,1041120,2
Деньги,Одежда,36-40,9/24/2019 6:56:00 PM,Others,Одежда,1041121,3
Деньги,Одежда,36-40,9/24/2019 6:57:00 PM,Others,Одежда,1041122,4
Деньги,Одежда,36-40,9/24/2019 6:58:00 PM,Others,Одежда,1041123,3
Деньги,Одежда,41-45,9/24/2019 6:56:00 PM,Others,Одежда,1041124,1
Деньги,Одежда,41-45,9/24/2019 6:57:00 PM,Others,Одежда,1041125,1
Деньги,Одежда,41-45,9/24/2019 6:58:00 PM,Others,Одежда,1041126,1
Деньги,Одежда,41-45,9/24/2019 6:59:00 PM,Others,Одежда,1041127,1
Деньги,Одежда,45+,9/24/2019 6:57:00 PM,Others,Одежда,1041128,3
Деньги,Одежда,45+,9/24/2019 6:58:00 PM,Others,Одежда,1041129,1
